sample,label,is_valid
task1\train_data\images\unlabeled\21168.jpeg,54,False
task1\train_data\images\unlabeled\21169.jpeg,77,False
task1\train_data\images\unlabeled\2117.jpeg,57,False
task1\train_data\images\unlabeled\21170.jpeg,27,False
task1\train_data\images\unlabeled\21171.jpeg,79,False
task1\train_data\images\unlabeled\21172.jpeg,64,False
task1\train_data\images\unlabeled\21173.jpeg,84,False
task1\train_data\images\unlabeled\21174.jpeg,53,False
task1\train_data\images\unlabeled\21175.jpeg,84,False
task1\train_data\images\unlabeled\21176.jpeg,22,False
task1\train_data\images\unlabeled\21177.jpeg,25,False
task1\train_data\images\unlabeled\21178.jpeg,1,False
task1\train_data\images\unlabeled\21179.jpeg,16,False
task1\train_data\images\unlabeled\2118.jpeg,76,False
task1\train_data\images\unlabeled\21180.jpeg,73,False
task1\train_data\images\unlabeled\21181.jpeg,66,False
task1\train_data\images\unlabeled\21182.jpeg,81,False
task1\train_data\images\unlabeled\21183.jpeg,47,False
task1\train_data\images\unlabeled\21184.jpeg,43,False
task1\train_data\images\unlabeled\21185.jpeg,57,False
task1\train_data\images\unlabeled\21186.jpeg,2,False
task1\train_data\images\unlabeled\21187.jpeg,15,False
task1\train_data\images\unlabeled\21188.jpeg,60,False
task1\train_data\images\unlabeled\21189.jpeg,35,False
task1\train_data\images\unlabeled\2119.jpeg,98,False
task1\train_data\images\unlabeled\21190.jpeg,75,False
task1\train_data\images\unlabeled\21191.jpeg,14,False
task1\train_data\images\unlabeled\21192.jpeg,3,False
task1\train_data\images\unlabeled\21193.jpeg,30,False
task1\train_data\images\unlabeled\21194.jpeg,64,False
task1\train_data\images\unlabeled\21195.jpeg,83,False
task1\train_data\images\unlabeled\21196.jpeg,87,False
task1\train_data\images\unlabeled\21197.jpeg,40,False
task1\train_data\images\unlabeled\21198.jpeg,27,False
task1\train_data\images\unlabeled\21199.jpeg,57,False
task1\train_data\images\unlabeled\212.jpeg,65,False
task1\train_data\images\unlabeled\2120.jpeg,53,False
task1\train_data\images\unlabeled\21200.jpeg,94,False
task1\train_data\images\unlabeled\21201.jpeg,35,False
task1\train_data\images\unlabeled\21202.jpeg,79,False
task1\train_data\images\unlabeled\21203.jpeg,80,False
task1\train_data\images\unlabeled\21204.jpeg,43,False
task1\train_data\images\unlabeled\21205.jpeg,51,False
task1\train_data\images\unlabeled\21206.jpeg,54,False
task1\train_data\images\unlabeled\21207.jpeg,82,False
task1\train_data\images\unlabeled\21208.jpeg,67,False
task1\train_data\images\unlabeled\21209.jpeg,16,False
task1\train_data\images\unlabeled\2121.jpeg,47,False
task1\train_data\images\unlabeled\21210.jpeg,16,False
task1\train_data\images\unlabeled\21211.jpeg,67,False
task1\train_data\images\unlabeled\21212.jpeg,89,False
task1\train_data\images\unlabeled\21213.jpeg,93,False
task1\train_data\images\unlabeled\21214.jpeg,99,False
task1\train_data\images\unlabeled\21215.jpeg,70,False
task1\train_data\images\unlabeled\21216.jpeg,30,False
task1\train_data\images\unlabeled\21217.jpeg,73,False
task1\train_data\images\unlabeled\21218.jpeg,51,False
task1\train_data\images\unlabeled\21219.jpeg,99,False
task1\train_data\images\unlabeled\2122.jpeg,95,False
task1\train_data\images\unlabeled\21220.jpeg,35,False
task1\train_data\images\unlabeled\21221.jpeg,50,False
task1\train_data\images\unlabeled\21222.jpeg,54,False
task1\train_data\images\unlabeled\21223.jpeg,91,False
task1\train_data\images\unlabeled\21224.jpeg,90,False
task1\train_data\images\unlabeled\21225.jpeg,42,False
task1\train_data\images\unlabeled\21226.jpeg,76,False
task1\train_data\images\unlabeled\21227.jpeg,52,False
task1\train_data\images\unlabeled\21228.jpeg,42,False
task1\train_data\images\unlabeled\21229.jpeg,15,False
task1\train_data\images\unlabeled\2123.jpeg,68,False
task1\train_data\images\unlabeled\21230.jpeg,22,False
task1\train_data\images\unlabeled\21231.jpeg,54,False
task1\train_data\images\unlabeled\21232.jpeg,53,False
task1\train_data\images\unlabeled\21233.jpeg,80,False
task1\train_data\images\unlabeled\21234.jpeg,21,False
task1\train_data\images\unlabeled\21235.jpeg,38,False
task1\train_data\images\unlabeled\21236.jpeg,68,False
task1\train_data\images\unlabeled\21237.jpeg,61,False
task1\train_data\images\unlabeled\21238.jpeg,89,False
task1\train_data\images\unlabeled\21239.jpeg,62,False
task1\train_data\images\unlabeled\2124.jpeg,94,False
task1\train_data\images\unlabeled\21240.jpeg,54,False
task1\train_data\images\unlabeled\21241.jpeg,70,False
task1\train_data\images\unlabeled\21242.jpeg,32,False
task1\train_data\images\unlabeled\21243.jpeg,19,False
task1\train_data\images\unlabeled\21244.jpeg,9,False
task1\train_data\images\unlabeled\21245.jpeg,85,False
task1\train_data\images\unlabeled\21246.jpeg,41,False
task1\train_data\images\unlabeled\21247.jpeg,19,False
task1\train_data\images\unlabeled\21248.jpeg,31,False
task1\train_data\images\unlabeled\21249.jpeg,89,False
task1\train_data\images\unlabeled\2125.jpeg,97,False
task1\train_data\images\unlabeled\21250.jpeg,77,False
task1\train_data\images\unlabeled\21251.jpeg,26,False
task1\train_data\images\unlabeled\21252.jpeg,8,False
task1\train_data\images\unlabeled\21253.jpeg,90,False
task1\train_data\images\unlabeled\21254.jpeg,57,False
task1\train_data\images\unlabeled\21255.jpeg,56,False
task1\train_data\images\unlabeled\21256.jpeg,99,False
task1\train_data\images\unlabeled\21257.jpeg,91,False
task1\train_data\images\unlabeled\21258.jpeg,13,False
task1\train_data\images\unlabeled\21259.jpeg,60,False
task1\train_data\images\unlabeled\2126.jpeg,81,False
task1\train_data\images\unlabeled\21260.jpeg,79,False
task1\train_data\images\unlabeled\21261.jpeg,70,False
task1\train_data\images\unlabeled\21262.jpeg,76,False
task1\train_data\images\unlabeled\21263.jpeg,0,False
task1\train_data\images\unlabeled\21264.jpeg,70,False
task1\train_data\images\unlabeled\21265.jpeg,83,False
task1\train_data\images\unlabeled\21266.jpeg,84,False
task1\train_data\images\unlabeled\21267.jpeg,91,False
task1\train_data\images\unlabeled\21268.jpeg,36,False
task1\train_data\images\unlabeled\21269.jpeg,18,False
task1\train_data\images\unlabeled\2127.jpeg,85,False
task1\train_data\images\unlabeled\21270.jpeg,29,False
task1\train_data\images\unlabeled\21271.jpeg,92,False
task1\train_data\images\unlabeled\21272.jpeg,90,False
task1\train_data\images\unlabeled\21273.jpeg,81,False
task1\train_data\images\unlabeled\21274.jpeg,68,False
task1\train_data\images\unlabeled\21275.jpeg,69,False
task1\train_data\images\unlabeled\21276.jpeg,66,False
task1\train_data\images\unlabeled\21277.jpeg,13,False
task1\train_data\images\unlabeled\21278.jpeg,86,False
task1\train_data\images\unlabeled\21279.jpeg,47,False
task1\train_data\images\unlabeled\2128.jpeg,88,False
task1\train_data\images\unlabeled\21280.jpeg,0,False
task1\train_data\images\unlabeled\21281.jpeg,77,False
task1\train_data\images\unlabeled\21282.jpeg,22,False
task1\train_data\images\unlabeled\21283.jpeg,93,False
task1\train_data\images\unlabeled\21284.jpeg,60,False
task1\train_data\images\unlabeled\21285.jpeg,23,False
task1\train_data\images\unlabeled\21286.jpeg,10,False
task1\train_data\images\unlabeled\21287.jpeg,45,False
task1\train_data\images\unlabeled\21288.jpeg,21,False
task1\train_data\images\unlabeled\21289.jpeg,42,False
task1\train_data\images\unlabeled\2129.jpeg,46,False
task1\train_data\images\unlabeled\21290.jpeg,15,False
task1\train_data\images\unlabeled\21291.jpeg,3,False
task1\train_data\images\unlabeled\21292.jpeg,9,False
task1\train_data\images\unlabeled\21293.jpeg,26,False
task1\train_data\images\unlabeled\21294.jpeg,16,False
task1\train_data\images\unlabeled\21295.jpeg,14,False
task1\train_data\images\unlabeled\21296.jpeg,75,False
task1\train_data\images\unlabeled\21297.jpeg,38,False
task1\train_data\images\unlabeled\21298.jpeg,28,False
task1\train_data\images\unlabeled\21299.jpeg,68,False
task1\train_data\images\unlabeled\213.jpeg,75,False
task1\train_data\images\unlabeled\2130.jpeg,82,False
task1\train_data\images\unlabeled\21300.jpeg,41,False
task1\train_data\images\unlabeled\21301.jpeg,0,False
task1\train_data\images\unlabeled\21302.jpeg,49,False
task1\train_data\images\unlabeled\21303.jpeg,79,False
task1\train_data\images\unlabeled\21304.jpeg,7,False
task1\train_data\images\unlabeled\21305.jpeg,54,False
task1\train_data\images\unlabeled\21306.jpeg,4,False
task1\train_data\images\unlabeled\21307.jpeg,3,False
task1\train_data\images\unlabeled\21308.jpeg,71,False
task1\train_data\images\unlabeled\21309.jpeg,59,False
task1\train_data\images\unlabeled\2131.jpeg,61,False
task1\train_data\images\unlabeled\21310.jpeg,81,False
task1\train_data\images\unlabeled\21311.jpeg,33,False
task1\train_data\images\unlabeled\21312.jpeg,59,False
task1\train_data\images\unlabeled\21313.jpeg,41,False
task1\train_data\images\unlabeled\21314.jpeg,70,False
task1\train_data\images\unlabeled\21315.jpeg,76,False
task1\train_data\images\unlabeled\21316.jpeg,16,False
task1\train_data\images\unlabeled\21317.jpeg,13,False
task1\train_data\images\unlabeled\21318.jpeg,85,False
task1\train_data\images\unlabeled\21319.jpeg,83,False
task1\train_data\images\unlabeled\2132.jpeg,89,False
task1\train_data\images\unlabeled\21320.jpeg,27,False
task1\train_data\images\unlabeled\21321.jpeg,1,False
task1\train_data\images\unlabeled\21322.jpeg,50,False
task1\train_data\images\unlabeled\21323.jpeg,82,False
task1\train_data\images\unlabeled\21324.jpeg,17,False
task1\train_data\images\unlabeled\21325.jpeg,31,False
task1\train_data\images\unlabeled\21326.jpeg,63,False
task1\train_data\images\unlabeled\21327.jpeg,97,False
task1\train_data\images\unlabeled\21328.jpeg,6,False
task1\train_data\images\unlabeled\21329.jpeg,81,False
task1\train_data\images\unlabeled\2133.jpeg,38,False
task1\train_data\images\unlabeled\21330.jpeg,15,False
task1\train_data\images\unlabeled\21331.jpeg,84,False
task1\train_data\images\unlabeled\21332.jpeg,74,False
task1\train_data\images\unlabeled\21333.jpeg,87,False
task1\train_data\images\unlabeled\21334.jpeg,57,False
task1\train_data\images\unlabeled\21335.jpeg,63,False
task1\train_data\images\unlabeled\21336.jpeg,19,False
task1\train_data\images\unlabeled\21337.jpeg,31,False
task1\train_data\images\unlabeled\21338.jpeg,77,False
task1\train_data\images\unlabeled\21339.jpeg,9,False
task1\train_data\images\unlabeled\2134.jpeg,70,False
task1\train_data\images\unlabeled\21340.jpeg,62,False
task1\train_data\images\unlabeled\21341.jpeg,44,False
task1\train_data\images\unlabeled\21342.jpeg,68,False
task1\train_data\images\unlabeled\21343.jpeg,60,False
task1\train_data\images\unlabeled\21344.jpeg,63,False
task1\train_data\images\unlabeled\21345.jpeg,70,False
task1\train_data\images\unlabeled\21346.jpeg,51,False
task1\train_data\images\unlabeled\21347.jpeg,32,False
task1\train_data\images\unlabeled\21348.jpeg,27,False
task1\train_data\images\unlabeled\21349.jpeg,32,False
task1\train_data\images\unlabeled\2135.jpeg,71,False
task1\train_data\images\unlabeled\21350.jpeg,49,False
task1\train_data\images\unlabeled\21351.jpeg,0,False
task1\train_data\images\unlabeled\21352.jpeg,56,False
task1\train_data\images\unlabeled\21353.jpeg,77,False
task1\train_data\images\unlabeled\21354.jpeg,93,False
task1\train_data\images\unlabeled\21355.jpeg,51,False
task1\train_data\images\unlabeled\21356.jpeg,19,False
task1\train_data\images\unlabeled\21357.jpeg,83,False
task1\train_data\images\unlabeled\21358.jpeg,1,False
task1\train_data\images\unlabeled\21359.jpeg,35,False
task1\train_data\images\unlabeled\2136.jpeg,23,False
task1\train_data\images\unlabeled\21360.jpeg,43,False
task1\train_data\images\unlabeled\21361.jpeg,77,False
task1\train_data\images\unlabeled\21362.jpeg,70,False
task1\train_data\images\unlabeled\21363.jpeg,26,False
task1\train_data\images\unlabeled\21364.jpeg,29,False
task1\train_data\images\unlabeled\21365.jpeg,29,False
task1\train_data\images\unlabeled\21366.jpeg,36,False
task1\train_data\images\unlabeled\21367.jpeg,4,False
task1\train_data\images\unlabeled\21368.jpeg,53,False
task1\train_data\images\unlabeled\21369.jpeg,27,False
task1\train_data\images\unlabeled\2137.jpeg,91,False
task1\train_data\images\unlabeled\21370.jpeg,92,False
task1\train_data\images\unlabeled\21371.jpeg,48,False
task1\train_data\images\unlabeled\21372.jpeg,12,False
task1\train_data\images\unlabeled\21373.jpeg,26,False
task1\train_data\images\unlabeled\21374.jpeg,25,False
task1\train_data\images\unlabeled\21375.jpeg,2,False
task1\train_data\images\unlabeled\21376.jpeg,23,False
task1\train_data\images\unlabeled\21377.jpeg,47,False
task1\train_data\images\unlabeled\21378.jpeg,80,False
task1\train_data\images\unlabeled\21379.jpeg,15,False
task1\train_data\images\unlabeled\2138.jpeg,29,False
task1\train_data\images\unlabeled\21380.jpeg,39,False
task1\train_data\images\unlabeled\21381.jpeg,31,False
task1\train_data\images\unlabeled\21382.jpeg,86,False
task1\train_data\images\unlabeled\21383.jpeg,11,False
task1\train_data\images\unlabeled\21384.jpeg,46,False
task1\train_data\images\unlabeled\21385.jpeg,2,False
task1\train_data\images\unlabeled\21386.jpeg,97,False
task1\train_data\images\unlabeled\21387.jpeg,9,False
task1\train_data\images\unlabeled\21388.jpeg,66,False
task1\train_data\images\unlabeled\21389.jpeg,76,False
task1\train_data\images\unlabeled\2139.jpeg,81,False
task1\train_data\images\unlabeled\21390.jpeg,69,False
task1\train_data\images\unlabeled\21391.jpeg,2,False
task1\train_data\images\unlabeled\21392.jpeg,99,False
task1\train_data\images\unlabeled\21393.jpeg,40,False
task1\train_data\images\unlabeled\21394.jpeg,48,False
task1\train_data\images\unlabeled\21395.jpeg,10,False
task1\train_data\images\unlabeled\21396.jpeg,1,False
task1\train_data\images\unlabeled\21397.jpeg,62,False
task1\train_data\images\unlabeled\21398.jpeg,23,False
task1\train_data\images\unlabeled\21399.jpeg,62,False
task1\train_data\images\unlabeled\214.jpeg,77,False
task1\train_data\images\unlabeled\2140.jpeg,75,False
task1\train_data\images\unlabeled\21400.jpeg,19,False
task1\train_data\images\unlabeled\21401.jpeg,20,False
task1\train_data\images\unlabeled\21402.jpeg,26,False
task1\train_data\images\unlabeled\21403.jpeg,39,False
task1\train_data\images\unlabeled\21404.jpeg,34,False
task1\train_data\images\unlabeled\21405.jpeg,66,False
task1\train_data\images\unlabeled\21406.jpeg,11,False
task1\train_data\images\unlabeled\21407.jpeg,64,False
task1\train_data\images\unlabeled\21408.jpeg,99,False
task1\train_data\images\unlabeled\21409.jpeg,92,False
task1\train_data\images\unlabeled\2141.jpeg,49,False
task1\train_data\images\unlabeled\21410.jpeg,85,False
task1\train_data\images\unlabeled\21411.jpeg,56,False
task1\train_data\images\unlabeled\21412.jpeg,35,False
task1\train_data\images\unlabeled\21413.jpeg,3,False
task1\train_data\images\unlabeled\21414.jpeg,57,False
task1\train_data\images\unlabeled\21415.jpeg,16,False
task1\train_data\images\unlabeled\21416.jpeg,11,False
task1\train_data\images\unlabeled\21417.jpeg,26,False
task1\train_data\images\unlabeled\21418.jpeg,80,False
task1\train_data\images\unlabeled\21419.jpeg,15,False
task1\train_data\images\unlabeled\2142.jpeg,72,False
task1\train_data\images\unlabeled\21420.jpeg,86,False
task1\train_data\images\unlabeled\21421.jpeg,44,False
task1\train_data\images\unlabeled\21422.jpeg,65,False
task1\train_data\images\unlabeled\21423.jpeg,78,False
task1\train_data\images\unlabeled\21424.jpeg,83,False
task1\train_data\images\unlabeled\21425.jpeg,30,False
task1\train_data\images\unlabeled\21426.jpeg,6,False
task1\train_data\images\unlabeled\21427.jpeg,92,False
task1\train_data\images\unlabeled\21428.jpeg,90,False
task1\train_data\images\unlabeled\21429.jpeg,97,False
task1\train_data\images\unlabeled\2143.jpeg,86,False
task1\train_data\images\unlabeled\21430.jpeg,75,False
task1\train_data\images\unlabeled\21431.jpeg,15,False
task1\train_data\images\unlabeled\21432.jpeg,70,False
task1\train_data\images\unlabeled\21433.jpeg,41,False
task1\train_data\images\unlabeled\21434.jpeg,76,False
task1\train_data\images\unlabeled\21435.jpeg,90,False
task1\train_data\images\unlabeled\21436.jpeg,2,False
task1\train_data\images\unlabeled\21437.jpeg,24,False
task1\train_data\images\unlabeled\21438.jpeg,25,False
task1\train_data\images\unlabeled\21439.jpeg,41,False
task1\train_data\images\unlabeled\2144.jpeg,64,False
task1\train_data\images\unlabeled\21440.jpeg,55,False
